Abstrak,Topik 1,Topik 2,Topik 3,Topik 4,Sum
penelitian bertujuan perbedaan hasil belajar siswa pembelajaran kooperatif tipe nht siswa pembelajaran kooperatif tipe tps perbedaan hasil belajar siswa kemampuan interaksi sosial kategori siswa kemampuan interaksi sosial kategori rendah interaksi penggunaan pembelajaran kooperatif kemampuan interaksi sosial ditinjau hasil belajar siswa respon siswa pembelajaran pembelajaran kooperatif tipe nht tps penelitian penelitian kuantitatif desain faktorial x teknik analisis varian anova jalur penelitian dilaksanakan kelas x tki smk negeri labang siswa pengambilan sampel teknik non probability sampling metode sampling jenuh teknik pengumpulan data tes observasi angket dokumentasi berdasarkan hasil uji hipotesis penelitian disimpulkan perbedaan hasil belajar signifikan siswa pembelajaran kooperatif tipe nht siswa pembelajaran kooperatif tipe tps nilai fahitung diperoleh nilai ftabel taraf signifikan diperoleh perbedaan hasil belajar signifikan siswa kemampuan interaksi sosial kategori siswa kemampuan interaksi sosial kategori rendah nilai fbhitung diperoleh nilai ftabel taraf signifikan diperoleh interaksi penggunaan pembelajaran kooperatif kemampuan interaksi sosial ditinjau hasil belajar siswa nilai fabhitung diperoleh nilai ftabel taraf signifikan diperoleh presentase ratarata hasil angket respon pembelajaran kooperatif tipe nht kategori pembelajaran kooperatif tipe tps kategori kunci pendekatan pembelajaran kooperatif tipe nht tps kemampuan interaksi sosial hasil belajar siswa,0.000554359190678289,0.0005543575767159064,0.14393548245296653,0.8549558007796393,1.0
mata pelajaran pemrograman dasar materi berkaitan dasardasar logika dimana sintaksintak bersifat universal mengedepankan pembentukan pola pikir siswa program efektif efisien permasalahan siswa kelas x rpl smkn kamal rendahnya tingkat pemahaman siswa dasardasar pemrograman berdampak rendahnya hasil belajar siswa tujuan dilakukannya penelitian pengaruh model pembelajaran project based learning berbasis grasps goal role audience situation product standart hasil belajar siswa mata pelajaran pemrograman dasar penelitian penelitian quasy eksperimental design bentuk nonequivalent control group design penelitian smkn kamal teknik sampel nonprobability sampling jenis sampling jenuh teknik pengumpulan data tes observasi angket penelitian bertujuan pengaruh model pembelajaran project based learning berbasis grasps hasil belajar siswa respon siswa model pembelajaran hasil uji hipotesis pengaruh model pembelajaran project based learning berbasis grasps hasil belajar perolehan nilai thitung ttabel dinyatakan ho ditolak ha diterima penyebaran angket siswa kelas eksperimen diperoleh hasil angket respon siswa kategori kuat kunci pengaruh project based learning grasps hasil belajar,0.0006832344078588947,0.000683122110413033,0.14826163366745482,0.8503720098142733,1.0
abstrak penelitian bertujuan pengaruh model discovery learning kemampuan berpikir kreatif hasil belajar siswa desain penelitian quasi experimental design nonequivalen control group design penelitian smkn arosbaya teknik sampel jenuh dimana sampel penelitian x tkj a kelas eksperimen x tkj b kelas kontrol hasil penelitian menunjukan hasil analisis uji wilcoxon kemampuan berpikir kreatif siswa diperoleh nilai whitung wtabel tingkat signifikansi ho ditolak ha diterima pengaruh signifikan penggunaaan model pembelajaran discovery learning kemampuan berpikir kreatif siswa mata pelajaran desain grafis didukung nilai ratarata posttest pretest hasil uji gain predikat hasil analisis uji wilcoxon hasil belajar siswa diperoleh nilai zhitung ztabel kriteria ztabel zhitung ztabel dinyatakan kriteria zhitung ztabel terpenuhi ztabel zhitung terpenuhi ho ditolak ha diterima pengaruh signifikan penggunaaan model pembelajaran discovery learning hasil belajar siswa mata pelajaran desain grafis didukung nilai ratarata posttest pretest hasil uji gain predikat hasil keterlaksanaan pembelajaran model discovery learning mata pelajaran desain grafis hasil hitung skor loag pertemuan predikat pertemuan predikat kunci pengaruh model pembelajaran discovery learning berpikir kreatif hasil belajar,0.0006234960825079629,0.0006235147552183614,0.0006236058024659389,0.9981293833598077,1.0
penelitian bertujuan pengaruh model pembelajaran arcs attention relevance confidence satisfaction hasil belajar motivasi belajar siswa keterlaksanaan pembelajaran model pembelajaran arcs materi pra produksi video kelas x tkj smk al penelitian penelitian kuantitatif quasi eksperimental design desain penelitian nonequivalent control group design sampel sampel jenuh kelas x tkj smk al hikam siswa berdasarkan uji statistik hasil belajar siswa penelitian diperoleh thitung ttabel ho ditolak ha diterima pengaruh signifikan penggunaan model pembelajaran arcs hasil belajar siswa materi pra produksi video berdasarkan uji statistik angket motivasi belajar siswa diperoleh thitung ttabel ho ditolak ha diterima pengaruh signifikan penggunaan model pembelajaran arcs motivasi belajar siswa materi pra produksi video penelitian hasil observasi aktivitas guru ratarata pertemuan kategori hasil observasi aktivitas siswa ratarata pertemuan kategori,0.000844668778759407,0.0008446291442624377,0.0008446936025776538,0.9974660084744005,1.0
siswa melaksanakan ulangan ujian metode konvensional pena kertas sarana prasarana pembelajaran laboratorium komputer memadai melaksanakan ujian berbasis komputer dampak negatif muncul salah satunya tindak kecurangan siswa ulangan ujian mencontek mencari kunci internet tujuan penelitian aplikasi pengacak ujian berbasis komputer algoritma fisheryates shuffel membantu guru mengacak ulangan ujian berjenis pilihan ganda meminimalisir kecurangan siswa ulangan ujian membantu guru memanfaatkan sarana prasarana sekolah maksimal proses pembelajaran penelitian penelitian pengembangan model waterfall penelitian smkn kamal instrumen pengumpulan data angket hasil penelitian uji coba produk diperoleh validitas ahli ratarata pengguna kesimpulan penelitian aplikasi pengacak ujian berbasis komputer algoritma fisheryates shuffel media pengacak kunci aplikasi pengacak ujian berbasis komputer algoritma fisheryates shuffel,0.39647760200057985,0.000931253572918037,0.6016598477930812,0.0009312966334207818,0.9999999999999998
abstrak mata pelajaran sistem komputer materi sistem bilangan pengertian gambaran sistem bilangan sistem bilangan konversi bilangan proses pembelajaran dibutuhkan media pembelajaran memperjelas pemahaman siswa materi menarik minat siswa belajar media pembelajaran disediakan sekolah media penunjang pembelajaran game edukasi salah solusi pelajaran sistem komputer menarik penelitian bertujuan mengembangkan game edukasi berbasis pc desktop laptop materi sistem bilangan siswa sekolah menengah kejuruan smk kelas x teknik komputer jaringan tkj penelitian metode penelitian pengembangan model pengembangan addie analysis design development implementation evaluation hasil penelitian nilai diperoleh game edukasi ahli isimateri kualifikasi ahli rancangan media kualifikasi uji coba perorangan kualifikasi uji coba kelompok kualifikasi uji coba kelompok kualifikasi game edukasi dikembangkan memiliki nilai efektifitas efisiensi daya tarik layak media pembelajaran sistem komputer kunci media pembelajaran game edukasi pc desktop laptop sistem bilangan addie,0.000779121915536413,0.0007788791805382061,0.9976630406187051,0.0007789582852201345,0.9999999999999999
penelitian bertujuan mengembangkan media pembelajaran game edukasi berbasis android materi operasi hitung campuran tingkat sekolah dasar membantu siswa memahami konsep operasi hitung campuran pelajaran matematika penelitian kualitas respon subjek media game edukasi dikembangkan penelitian metode pengembangan rd model addie analyze design development impelementation evaluation pengujian penelitian siswa sdi darul falah surabaya hasil penilaian aspek bahasa aspek materi aspek media uji coba subjek perorangan uji coba kelompok uji coba kelompok berdasarkan hasil media game edukasi berbasis penelitian dinyatakan layak pembelajaran operasi hitung campuran mata pelajaran matematika,0.0784722074793713,0.0011710859206452945,0.9191855148544092,0.0011711917455742911,1.0000000000000002
penelitian bertujuan mengembangkan multimedia pembelajaran interaktif mobile learning berbasis android membantu siswa mengatasi kesulitan membaca memahami meningkatkan daya tarik siswa belajar materi model referensi osi penelitian kualitas respon siswa multimedia pembelajaran interaktif mobile learning osi remod berbasis android penelitian model pengembangan addie tahapan analyze analisis design perancangan development pengembangan implementation implementasi evaluation evaluasi pengujian penelitian siswa kelas x smkn bangkalan aspek efektivitas efisiensi daya tarik hasil penelitian penilaian ahli media ahli isimateri uji coba perorangan uji coba kelompok uji coba kelompok berdasarkan penilaian media mobile learning berbasis android dinyatakan layak media pembelajaran materi model referensi osi mata pelajaran jaringan dasar kunci multimedia pembelajaran interaktif mobile learning android model referensi osi addie,0.0009059814415850327,0.0009058719889437456,0.9147339698826065,0.08345417668686478,1.0
salah mata kuliah wajib tempuh kerja praktik industri prodi pendidikan informatika universitas trunojoyo madura mata kuliah kerja praktik industri terlaksana kerja praktik industri tempuh mahasiswa semester program studi pemdidikan informatika minggu minimal instansi hasil wawancara kaprodi kerja praktik industri pendaftaran presensi penilaian surat rekomendasi instansi draf penulisn laporan permasalahan penulis penelitian pengembangan sistem informasi mahasiswa kerja praktik industri program studi pendidikan informatika berbasis web mempermudah proses pelayanan administrasi terkomputerisasi diakses dimanapun sistem dikembangkan model waterfall analisis desain pengkodean pengujian hasil pengujian aspek functionality dikategorikan layak aspek reliability nilai dikategorikan layak aspek usability nilai dikategorikan layak aspek efficiency nilai pagespeed score dikategorikan layak yslow score dikategorikan layak hasil loaded time s disimpulkan produk dikembangkan memenuhi karakteristik aspek efficiency kunci sistem informasi kerja praktik industri pendidikan informatika web,0.9976073578492872,0.0007975653194058752,0.0007975357536695738,0.0007975410776372917,1.0
abstrak pengarsipan dokumen wajib instansi program studi pendidika informatika mengarsipkan dokumen mudah diarsip tersusun rapi arsip dicari mudah program studi pendidikan informatika arsip dokumen manual ditulis disimpan odner penelitian bertujuan mengembangkan sistem informasi pengarsipan dokumen program studi pendidikan informatika berbasis web mempermudah proses pengarsipan dokumen aplikasi pengarsipan dokumen dikembangkan berbasis web mudah diakses peneliti model waterfall tahapan analisis kebutuhan desain pengkodean pengujian instrumen pengumpulan data tediri pengujian ahli sistem aspek functionality blackbox testing subjek uji ahli sistem kuesioner usability hasil uji pengguna tahap pengujian ahli sistem didapatkan nilai berpredikat sedangakan pengujian pengguna kriteria kelayakan layak berdasarkan pembahasan sistem informasi manajemen berbasis web program studi pendidikan informatika peneliti berharap sistem mempermudah pengarsipan dokumen program studi pendidikan informatika kunci arsip sistem informasi web prodi pendidikan informatika,0.9975881334455264,0.0008039689772512162,0.0008039672560630577,0.0008039303211592509,0.9999999999999999
abstrak proses pembelajaran mata pelajaran rancang bangun jaringan materi struktur pengalamatan jaringan interpretasikan bentuk subnetting tantangan tersendiri siswa menjawabnya menganggap subnetting jaringan materi sulit dipelajari konsep pembelajaran siswa memiliki konsep subnetting mengikuti pembelajaran tujuan penelitian proses berpikir siswa pelajaran rancang bangun jaringan berdasarkan langkah polya ditinjau kecerdasan adversitas siswa penelitian berbentuk deskriptif metode kualitatif penelitian smk al hikam bangkalan purposive sampling informan diambil informan sesuai kriteria penilaian informan penelitian orang intrumen lembar tes angketkuisioner wawancara hasil penelitian informan kecerdasan adversitas climbers campers memiliki proses berpikir asimilasi menyelesaikan berjenis asimilasi terstruktur bebas informan kecerdasan adversitas climbers campers memiliki proses berpikir akomodasi menyelesaikan berjenis akomodasi terstruktur bebas informan kecerdasan adversitas quitters memiliki proses berpikir asimilasi menyelesaikan berjenis asimilasi terstruktur informan quitters memiliki proses berpikir asimilasi bebas akomodasi terstruktur bebas menyelesaikan berjenis asimilasi bebas berjenis akomodasi terstruktur bebas kunci proses berpikir rancang bangun jaringan kecerdasan adversitas,0.0006974775586080952,0.0006974603476381842,0.8249315480579189,0.1736735140358348,1.0
abstrak proses pembelajaran membutuhkan media menarik minat siswa memotivasi siswa belajar media pembelajaran sediakan sekolah memadai media pembelajaran game edukasi solusi pembelajaran perakitan komputer menarik tujuan penelitian mengembangkan game edukasi kualitas respon siswa game edukasi kennallaghinnah komponen komputer berbasis android mata pelajaran perakitan komputer smkn labang penelitian membantuk siswa mengatasi pemahaman meningkatkan daya tarik siswa belajar mata pelajaran perakitan komputer penelitian metode penelitian pengembangan model addie dimana langkahlangkah pengembangan tahapan menentukan analisa analyze perancangan desain design pengembangan development implementasi inplementation evaluasi evaluation pengujian penelitian siswa kelas x smkn labang aspek efektivitas efisiensi daya tarik hasil penyajian data uji coba media pembelajaran ahli materi ahli media perorangan kelompok kelompok hasil penelitian penilaian ahli materi ahli media uji coba perorangan uji coba kelompok uji coba kelompok hasil data uji coba kualifikasi revisi berdasarkan hasil penilaian disimpulkan media pembelajaran game edukasi berbasis android dinyatakan layak media pembelajaran mata pelajaran perakitan komputer kunci media pembelajaran game edukasi android perakitan komputer addie,0.0006394917575405496,0.000639430925321665,0.9980815252537938,0.0006395520633440622,1.0
tujuan dilakukannya penelitian pengaruh pembelajaran berbasis multiple intelligences hasil belajar komputer jaringan dasar smk negeri kamal keterlaksanaan pembelajaran berbasis multiple intelligences smk negeri kamal respon siswa smk negeri kamal pembelajaran berbasis multiple intelligences penelitian peneltian kuantitatif quasi experimental design desain penelitian nonequivalent control group design pengambilan sampel penelitian teknik nonprobability sampling jenis sampel jenuh kelas x rpl siswa instrumen tes hasil belajar pretestposttest lembar observasi aktivitas guru siswa angket respon siswa berdasarkan hasil uji signifikan ujit diperoleh nilai thitung ttabel disimpulkan pembelajaran berbasis multiple intelligences berpengaruh hasil belajar siswa mata pelajaran komputer jaringan dasar diperkuat hasil observasi aktivias guru pertemuan kategori pertemuan kategori aktivitas siswa kategori angket respon diperoleh hasil kategori kunci multiple intelligences hasil belajar komputer jaringan dasar,0.0008446927644945543,0.0008446453308926854,0.0008447347952381557,0.9974659271093747,1.0
penelitian bertujuan hubungan tingkat pendidikan orang tua minat pemilihan kompetensi keahlian siswa kelas x smkn labang pendekatan penelitian pendekatan kuantitatif desain penelitian korelasional jenis penelitian ekspost facto populasi penelitian siswa program keahlian tki sampel diperoleh teknik solvin taraf signifikan diperoleh sampel siswa pengambilan sampel simple random sampling undian untunguntungan variabel bebas penelitian tingkat pendidikan orang tua variabel terikat penelitian minat pemilihan kompetensi keahlian teknik pengumpulan data penelitian dokumentasi wawancara kuesioner teknik analisis menguji hipotesis statistik nonparametrik uji gamma hasil perhitungan normalitas data terdistribusi normal data tingkat pendidikan orang tua hasil uji hipotesis gamma menghasilkan kesimpulan hubungan positif signifikan tingkat pendidikan orang tua minat pemilihan kompetensi keahlian siswa kelas x smk n labang dibuktikan hasil g memperoleh nilai z ztabel kunci tingkat pendidikan orang tua minat kompetensi keahlian sekolah menengah kejuruan,0.16635468260266717,0.0007976119637241949,0.000797682690515418,0.8320500227430933,1.0
pembelajaran teknologi jaringan berbasis luas wan smk nurul mukmin model konvensional metode ceramah siswa pasif pembelajaran mempengaruhi hasil belajar siswa model pembelajaran membantu siswa aktif pembelajaran penelitian bertujuan perbedaan hasil belajar siswa putra siswa putri model pembelajaran problem based learning mata pelajaran teknologi jaringan berbasis luas wan smk nurul mukmin ketapang laok sampang keterlaksanaan model pembelajaran problem based learning pbl smk nurul mukmin desain penelitian quasi experimental design nonequivalent multiple group design penelitian dilaksanakan smk nurul mukmin ketapang laok sampang mei pelajaran semester genap populasi siswa kelas xi sampel kelas xi tkj a putra xi tkj b putri materi pelajaran teknologi jaringan berbasis luas wan teknik analisis data uji t sampel bebas berdasarkan hasil penelitian disimpulkan perbedaan hasil belajar siswa putra siswa putri model pembelajaran problem based learning pbl nilai thitung ttabel ho ditolak ha diterima siswa putri memiliki nilai hilai hasil belajar siswa putra keterlaksanaan pembelajaran model pembelajaran problem based learning pbl terlaksana terlaksana,0.000656439213433026,0.0006562521660615033,0.0006563360654513928,0.9980309725550541,1.0
motivasi hasil belajar siswa smkn sampang mata pelajaran desain grafis percetakan tergolong rendah penyebab model pembelajaran model pembelajaran aktif inovatif model discovery learning penelitian smk negeri sampang bertujuan efektivitas discovery learning mata pelajaran desain grafis percetakan motivasi hasil belajar siswa aktivitas pelaksanaan pembelajaran model discovery learning motivasi hasil belajar penelitian penelitian kuantitatif quasi experimental design desain penelitian nonquivalent control group design pengambilan sampel penelitian teknik probability sampling jenis sampel jenuh anggota populasi dijadikan sampel kelas ximm kelas eksperimen kelas ximm kelas kontrol indikator pembelajaran efektif indikator terpenuhi hasil belajar mencapai siswa memenuhi kkm aktivitas guru ratarata kategori aktivitas siswa ratarata kategori respon siswa ratarata kategori berdasarkan hasil uji signifikan ujit nilai thitung t tabel ha diterima berdasarkan hasil uji signifikan ujit diperoleh nilai thitung ttabel ha diterima pembelajaran discovery learning efektif mata pelajaran desain grafis percetakan motivasi hasil belajar siswa smk negeri sampang kunci efektivitas discovery learning motivasi hasil belajar,0.0006694241943334986,0.0006696301306607478,0.0006695119061784649,0.9979914337688274,1.0
penelitian bertujuan pengaruh model pembelajaran arias hasil minat belajar siswa mata pelajaran pemrograman dasar kelas x tkj smkn arosbaya jenis penelitian penelitian kuantitatif desain penelitian quasi experimental design jenis non equivalent control grup design pengambilan sampel nonprobability sampling teknik sampling jenuh sampel siswa terbagai kelas siswa kelas kontrol siswa kelas eksperimen teknik pengumpulan data penelitian tes pilihan ganda observasi angket minat belajar siswa berdasarkan uji siginifikan model pembelajaran arias hasil belajar siswa mata pelajaran pemrograman dasar kelas x tkj smkn arosbaya statistik uji t hasil belajar nilai thitung ttabel sesuai kaidah pengujian thitung ttabel ho ditolak ha diterima pengaruh model pembelajaran arias hasil belajar siswa minat belajar siswa diperoleh thitung ttabel ho ditolak berdasarkan perhitungan disimpulkan pengaruh model pembalajaran arias hasil minat belajar siswa mata pelajaran pemrograman dasar kelas x tkj smkn arosbaya kunci model pembalajaran arias hasil belajar minat belajar,0.0007278895003860532,0.000727848351730279,0.000727903069482256,0.9978163590784015,1.0
penelitian bertujuan efektivitas model pembelajaran berbasis proyek cisco packet tracer quasi experimental design desain penelitian nonequivalent control group design indikator pembelajaran efektif indikator terpenuhi hasil belajar siswa tuntas siswa memperoleh nilai sesuai kkm keterlaksanaan pembelajaran minimal aktivitas siswa pembelajaran minimal respon siswa pembelajaran minimal kuat berdasarkan hasil penelitian diperoleh hasil belajar siswa ketuntasan keterlaksanaan pembelajaran memperoleh nilai ratarata kategori aktivitas siswa memperoleh ratarata kategori respon siswa memperoleh kategori kuat peningkatan hasil belajar siswa kelas eksperimen pretest posttest uji gain kategori berdasarkan indikator efektivitas keempatnya terlaksana ujit hasil belajar diperoleh thitung ttabel thitung ttabel h diterima kreativitas siswa meperoleh nilai ratarata kategori kreatif ujit diperoleh hasil thitung ttabel thitung ttabel h diterima disimpulkan model pembelajaran berbasis proyek cisco packet tracer efektif hasil belajar kreativitas siswa kunci model pembelajaran berbasis proyek cisco packet tracer hasil belajar kreativitas,0.0007497199756765732,0.0007498043595176227,0.0007497705846944594,0.9977507050801113,1.0
penelitian bertujuan pengaruh model pembelajaran guided inquiry multi representasi gimur hasil belajar siswa mata pelajaran pemrograman dasar keterlaksanaan model pembelajaran guided inquiry multi representasi gimur mata pelajaran pemrograman dasar ditinjau aktivitas guru aktivitas siswa penelitian metode quasi experimental design desain penelitian nonequivalent control group design penelitian dilaksanakan smk negeri arosbaya populasi siswa kelas x tkj sampel kelas x tkj a kelas eksperimen x tkj b kelas kontrol pengumpulan data teknik observasi mengamati aktivitas siswa tes hasil belajar siswa instrumen lembar observasi aktivitas guru lembar observasi aktivitas siswa tes hasil belajar pretestposttest hasil penelitian hasil observasi aktivitas guru kategori hasil observasi aktivitas siswa diperoleh kategori hasil uji signifikan ujit diperoleh thitung ttabel dinyatakan ho ditolak ha diterima disimpulkan pengaruh model pembelajaran guided inquiry multi representasi gimur hasil belajar siswa mata pelajaran pemrograman dasar kunci guided inquiry multi representasi gimur pemrograman dasar hasil belajar,0.0007278594670133072,0.0007278518734062772,0.0007278887801598757,0.9978163998794205,1.0
keberhasilan proses belajar hasil belajar dicapai faktor mempengaruhi rendahnya hasil belajar siswa materi komunikasi daring kelas x smk alhikam bangkalan rendahnya kesiapan belajar siswa fasilitas belajar dimiliki siswa sekolah memadai tujuan penelitian hubungan kesiapan belajar fasilitas belajar hasil belajar siswa materi komunikasi daring kelas x smk alhikam jenis penelitian kuantitatif subjek penelitian siswa kelas x smk alhikam siswa data diperoleh menyebarkan kuesioner uji tes hasil belajar siswa berdasarkan hasil penelitian diperoleh thitung ttabel hubungan signifikan kesiapan belajar hasil belajar kontribusi thitung ttabel hubungan signifikan fasilitas belajar hasil belajar kontribusi fhitung ftabel hubungan signifikan kesiapan belajar fasilitas belajar hasil belajar siswa kontribusi kunci kesiapan belajar fasilitas belajar hasil belajar,0.0009489254568023128,0.0009488831070299506,0.0009489651644985154,0.9971532262716692,1.0
motivasi belajar hasil belajar siswa kelas x tkj smk nurul amanah materi pengembangan jaringan sederhana tergolong rendah penyebab rendahnya motivasi belajar hasil belajar siswa model pembelajaran model pembelajaran variatif memotivasi siswa meningkatkan hasil belajar siswa dipilih model pembelajaran kooperatif tipe two stay two stray tujuan dilakukannya penelitian pengaruh model pembelajaran kooperatif tipe two stay two stray motivasi belajar siswa pengaruh model pembelajaran kooperatif tipe two stay two stray hasil belajar siswa penelitian penelitian kuantitatif quasi experimental design desain nonequivalent control group design teknik probability sampling jenis sampel jenuh kelas x tkj kelas kontrol kelas x tkj kelas eksperimen instrument angket motivasi tes hasil belajar pretest posttest lembar observasi aktivitas guru siswa berdasarkan hasil uji signifikan ujit diperoleh nilai thitung ttabel ho ditolak ha diterima disimpulkan pengaruh signifikan model pembelajaran kooperatif tipe two stay two stray motivasi belajar siswa berdasarkan uji signifikan ujit diperoleh nilai thitung ttabel ho ditolak ha diterima disimpulkan pengaruh signifikan model pembelajaran kooperatif tipe two stay two stray hasil belajar siswa kunci motivasi belajar hasil belajar model pembelajaran kooperatif tipe two stay two stray,0.000573561966687638,0.000573418627446167,0.0005736074223718895,0.9982794119834943,1.0
penelitian memperoleh gambaran keterlaksanaan pembelajaran respon siswa pengaruh model project based learning pendekatan science technology enginnering and mathematics kemampuan berpikir kreatif siswa penelitian penelitian kuantitatif metode quasi eksperiment design sampel penelitian diambil teknik samplingjenuh siswa siswa kelas eksperimen perlakuan model project based learning pendekatan science technology enginnering and mathematics siswa kelas kontrol perlakuan model pembelajaran langsung instrumen pengambilan data tes uraian lembar observasi guru lembar observasi siswa angket respon siswa keterlaksanaan pembelajaran penelitian ditinjau aktivitas guru siswa kategori hasil ratarata aktivitas guru aktivitas siswa angket respon siswa skor ratarata kategori memperoleh pengaruh pembelajaran peneliti uji normalitas data uji kolmogorovsmirnov uji homogenitas data uji varian hasil analisis data hasil uji signifikansi kemampuan berpikir kreatif thitung ttabel h ditolak diperkuat uji gain ternormalisasi memperoleh nilai ratarata kenaikan berpikir kreatif kategori disimpulkan pengaruh model project based learning pendekatan science technology enginnering and mathematics kemampuan berpikir kreatif siswa,0.0006974461832070998,0.0006974146965826151,0.319757225911815,0.6788479132083953,1.0
proses pembelajaran mata pelajaran pemrograman dasar materi algoritma pemrograman interprestasikan bentuk flowchart menganggap agoritma pemrograman materi sulit dipelajari konsep pembelajaran siswa pemahaman proses pembelajaran tujuan penelitian menganalisis tingkat pemahaman siswa ditinjau gaya kognitif subjek penelitian siswa kelas x tkj smk nurul amanah penelitian pendekatan kualitatif jenis penelitian deskriptif kualitatif teknik pengumpulan data teknik purposive sampling tes tulis wawancara tes berbentuk sola uraian materi algoritma pemrograman hasil penelitian subjek gaya kognitif field independent memenuhi indikator tingkat pemahaman reasoning adn argument devising strategies for solving problems using symbolic formal and technical language and operation mathematising communication subjek gaya kognitif field dependent memenuhi indikator tingkat pemahaman reasoning and argument devising strategies for solving problems memenuhi indikator using symbolic formal and technical language and operation mathematising communicatioon katakata kunci tingkat pemahaman gaya kognitif pemrograman dasar,0.0007669639134929725,0.7255402708562717,0.2729256884750869,0.0007670767551483845,1.0
penelitian bertujuan pengaruh model learning cycle e hasil belajar siswa mata pelajaran komputer jaringan dasar kelas x rpl smk negeri kamal pengaruh model learning cycle e hasil belajar siswa keterlaksanaan pembelajaran ditinjau aktivitas guru aktivitas siswa respon siswa pembelajaran model learning cycle e penelitian penelitian kuantitatif quasi eksperimental design desain penelitian nonequivalent control group design sampel sampel jenuh kelas x rpl siswa siswa kelas eksperimen siswa kelas kontrol instrumen tes hasil belajar tes hasil belajar pretest posttest lembar observasi aktivitas guru lembar observasi aktivitas siswa angket respon siswa hasil penelitian diperoleh ratarata hasil belajar posttest kelas eksperimen posttest kelas kontrol berdasarkan hasil penelitian diperoleh pengaruh signifikan penggunaan model learning cycle e hasil belajar siswa dibuktikan hasil thitung ttabel ho ditolak ha diterima keterlaksanaan pembelajaran ditinjau aktivitas guru pertemuan memperoleh ratarata tergolong aktivitas siswa ratarata tergolong perhitungan angket respon siswa memperoleh ratarata tergolong kategori,0.0007278425341475917,0.000727883408952893,0.0007278743795697463,0.9978163996773297,0.9999999999999999
abstrak latar penelitian guru memahami berpikir reflektif siswa siswa diarahkan berpikir reflektif pembelajaran tujuan penelitian menganalisis kemampuan berpikir reflektif siswa ditinjau kemampuan jenis kelamin subjek penelitian siswa lakilaki perempuan memiliki kemampuan rendah penelitian pendekatan kualitatif jenis penelitian deskriptif kualitatif teknik pengumpulan data tes tulis wawancara tes berbentuk uraian materi subnetting hasil penelitian siswa lakilaki kemampuan memenuhi indikator reaction elaboration contemplation siswa lakilaki kemampuan memenuhi indikator reaction elaboration memenehui indikator contemplation siswa lakilaki kemampuan rendah memenuhi indikator reaction indikator elaboration terpenuhi indikator contemplation terpenuhi siswa perempuan kemampuan memenuhi indikator reaction elaboration contemplation siswa perempuan kemampuan memenuhi indikator reaction elaboration memenuhi indikator contemplation siswa perempuan kemampuan rendah memenuhi indikator reaction indikator elaboration terpenuhi indikator contemplation terpenuhi katakata kunci kemampuan berpikir reflektif jenis kelamin subnetting,0.0008170340426949721,0.0008171463697234578,0.9975487016113035,0.0008171179762780957,1.0
pelestarian kebudayaan bangsa dilestarikan pendidikan mata pelajaran diterapkan bentuk pembelajaran melestarikan kebudayaan bangsa mata pelajaran bahasa daerah proses pembelajaran media pepak bahasa jawa lembar kerja siswa lks siswa bosan tertarik mempelajarinya dibutuhkan media interaktif meningkatkan ketertarikan siswa mengikuti pembelajaran bahasa daerah pokok bahasan tokoh wayang penelitian pengembang media pembelajaran augmented reality memperkenalkan tokoh wayang beserta karakteristiknya tujuan pengembangan aplikasi augmented reality mata pelajaran bahasa daerah kemudahan peserta didik memahami materi mandiri optimal objektif efisien sekolah dasar penelitian model penelitian addie hasil uji coba media ahli media prosentase uji coba ahli materi uji coba pengguna perorangan uji coba pengguna kelompok uji coba pengguna kelompok media pembelajaran augmented reality mata pelajaran bahasa daerah pokok bahasan tokoh wayang layak kunci bahasa daerah tokoh wayang augmented reality addie sekolah dasar,0.6313592531702343,0.0007911991628676232,0.36705827174388234,0.0007912759230156808,0.9999999999999999
penelitian tujuan menganalisis kemampuan penalaran siswa ditinjau gaya belajar visual auditorial kinestetik jenis penelitian kualitatif deskriptif metode pengumpulan data pemberian angket gaya belajar tes kemampuan penalaran wawancara tes berbentuk cerita uraian materi algoritma wawancara memverifikasi memperluas informasi siswa menyelesaikan cerita uraian materi algoritma penelitian deskriptif kualitatif dilaksanakan smk pgri bangkalan kelas x tkj siswa bergaya visual siswa bergaya auditorial siswa bergaya kinestetik hasil penelitian diperoleh siswa gaya belajar visual cenderung kemampuan penalaran memenuhi indikator kemampuan penalaran siswa mengajukan dugaan menyusun bukti kebenaran menarik kesimpulan siswa memeriksa kebenaran siswa gaya belajar auditorial cenderung kemampuan penalaran memenuhi indikator kemampuan penalaran siswa menyusun bukti kebenaran menarik kesimpulan siswa mengajukan dugaan memeriksa siswa gaya belajar kinestetik cenderung kemampuan penalaran memenuhi indikator siswa menarik kesimpulan pernyataan mengajukan dugaan menyusun bukti memeriksa kesahihan argumen kunci gaya belajar visual auditorial kinestetik penalaran,0.0007441463971157442,0.17243230487105202,0.44700245768264374,0.37982109104918865,1.0000000000000002
